"","Species","Gut_SubSection","Gut_SubSection.padjust","Species.padjust","Kingdom","Phylum","Class","Order","Family","Genus","F4_GI_1","F4_GI_2","F4_GI_3","F4_GI_4","F4_HG_1","F4_HG_2","F4_HG_3","F5_GI_1","F5_GI_2","F5_GI_3","F5_GI_4","F5_HG_1","F5_HG_2","F5_HG_3","F6_GI_1","F6_GI_3","F6_GI_4","F6_HG_1","F6_HG_2","F6_HG_3","F7_GI_2","F7_GI_3","F7_GI_4","F7_HG_1","F7_HG_2","F7_HG_3","F8_GI_1","F8_GI_2","F8_GI_3","F8_GI_4","F8_HG_1","F8_HG_2","F8_HG_3"
"Otu00589",0.153706072542448,1.64096416724395e-05,0.000166217245372241,0.364736374567863,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.0214492552468059,0.0178894980130789,0.0309888263311719,0,0,0,0.0204953363762286,0.0279321120649178,0.0286395571091107,0.0313100670833175,0,0,0,0,0,0,0,0,0,0.0272062971645802,0.0316280494375717,0.0376918113497806,0,0,0,0,0.0141426070706832,0.0200013335733905,0.0189748045654315
"Otu00590",0.396656807619699,0.0185463768634649,0.0456729280765755,0.639395434680585,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified",0.00774604415417324,0,0,0,0.0357847244850008,0.0382192502166353,0.0392529130545519,0,0,0,0.0200013335733905,0.0272062971645802,0.0264606007932277,0.0316280494375717,0,0.0126494479745792,0.0357847244850008,0.0282880438419201,0.0204953363762286,0.0148329408825957,0,0,0,0,0,0,0,0,0,0,0,0,0.0161252143073659
"Otu00592",0.046435231451644,6.04301355372207e-06,0.000113020685923667,0.211644980234736,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0244973475791731,0.0173213742180269,0.0275715906579882,0,0,0.00774604415417324,0.010954670250958,0.0219106553910847,0.0223625435843667,0.0189748045654315,0,0,0,0,0,0,0,0,0,0.0232399919966277,0.0178894980130789,0.0167339815117806,0,0,0,0.010954670250958,0.0184401339561902,0.0167339815117806,0.0173213742180269
"Otu00594",0.0419519242241784,0.00975009898478997,0.0276519200716175,0.211644980234736,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0.00632459748479786,0.00632459748479786,0.0236665283589545,0.0289868126124024,0.0189748045654315,0.0184401339561902,0,0,0.0173213742180269,0.0189748045654315,0.0184401339561902,0.0100001666741671,0.0100001666741671,0.00632459748479786,0,0.00632459748479786,0,0,0,0,0,0.0376918113497806,0.0581705682719407,0.0316280494375717,0.0178894980130789,0.0134168103898401,0,0,0.00894439117125142,0.0161252143073659,0.0100001666741671,0.0167339815117806,0.0134168103898401
"Otu00605",0.0546847902424087,0.00163998124461013,0.00659883158129021,0.214959981234522,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-008",0.0044721508622536,0,0,0,0.0148329408825957,0.0126494479745792,0.0303361545329774,0,0,0,0.010954670250958,0.0134168103898401,0.0118324356673172,0.0184401339561902,0,0,0,0,0,0,0,0,0,0.040754378260628,0.0579980168476094,0.0583426116660931,0.0134168103898401,0,0,0.0141426070706832,0.0214492552468059,0.0161252143073659,0.0293299615832089
"Otu00609",0.364731647562246,0.00934319874262513,0.0268417667976467,0.606717067579505,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0352209152714569,0.0334726512735141,0.0204953363762286,0,0,0,0.0194948234947316,0.00894439117125142,0.0253009205357413,0.0223625435843667,0,0,0,0,0,0,0,0,0,0.0337703044638153,0.0293299615832089,0.0357847244850008,0,0,0,0,0,0,0.0044721508622536
"Otu00619",0.0776207907132565,0.0001522350126837,0.000949068727721806,0.24981932103596,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0319428707035388,0.0300045018234769,0.0331723313941455,0,0,0,0.0161252143073659,0.024902372893354,0.0209777155210342,0.0173213742180269,0,0,0,0,0,0,0,0,0,0.0303361545329774,0.0209777155210342,0,0,0,0,0.0141426070706832,0.0184401339561902,0.0236665283589545,0.0219106553910847
"Otu00620",0.843882948707767,0.0166173222071185,0.0419678356471752,0.878803168024544,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0.00774604415417324,0.0100001666741671,0.0194948234947316,0.0173213742180269,0.0228054852686513,0,0,0,0.0044721508622536,0,0,0,0,0,0.0624906438766066,0.0279321120649178,0,0,0,0,0.0223625435843667,0.0178894980130789,0,0,0,0,0,0.0316280494375717,0.0574772685710209,0.0223625435843667,0.0272062971645802,0.0214492552468059
"Otu00622",0.405442365746402,0.0163869766561792,0.0415376844178609,0.642027727909635,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","uncultured",0,0,0,0,0.0161252143073659,0.0148329408825957,0.0209777155210342,0,0,0,0.0173213742180269,0,0.0184401339561902,0.0244973475791731,0,0,0,0,0,0,0,0,0,0,0.010954670250958,0,0,0,0,0.0167339815117806,0.0445118880945281,0.0419646697072182,0.0610296810882961
"Otu00623",0.058694286362607,4.15282999283509e-05,0.000322894197195717,0.215083553897175,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0228054852686513,0.0173213742180269,0.0209777155210342,0,0,0,0.0148329408825957,0.0154925531290998,0.0161252143073659,0.0194948234947316,0,0,0,0,0,0,0,0,0,0.0414847808111334,0.0289868126124024,0.0334726512735141,0,0,0,0.0126494479745792,0.0268360367115923,0.0268360367115923,0.0260797658972776
"Otu00632",0.0875198158348979,0.000107672516629307,0.000709613157214098,0.268741914283849,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella",0,0,0,0,0.0148329408825957,0.0134168103898401,0.0100001666741671,0,0,0,0.0118324356673172,0.0173213742180269,0.0178894980130789,0.0161252143073659,0,0,0,0,0,0.0126494479745792,0,0,0,0.0346479480985121,0.0389970608926553,0.0433725640934211,0,0,0,0.0100001666741671,0.0275715906579882,0.0204953363762286,0.0236665283589545
"Otu00635",0.3479320594299,0.00123426145621029,0.00533818079810949,0.589913704641537,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_unclassified",0,0,0,0,0.0232399919966277,0,0,0,0,0,0,0.0219106553910847,0.0240855178070319,0,0,0,0,0,0,0,0,0,0,0.0275715906579882,0.0232399919966277,0.0286395571091107,0,0,0,0,0.0313100670833175,0.0325633957875081,0.0306642247754937
"Otu00639",0.688385095845235,0.010412507779141,0.0290553040298077,0.827500692731259,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0286395571091107,0.0331723313941455,0.0352209152714569,0,0,0,0.0194948234947316,0,0,0,0,0,0,0.0228054852686513,0,0,0,0,0,0.0214492552468059,0.0141426070706832,0.0126494479745792,0,0,0,0,0.0228054852686513,0.0240855178070319,0.0184401339561902
"Otu00647",0.339830789573608,0.00164017201153456,0.00659883158129021,0.579218981243686,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.0126494479745792,0.0161252143073659,0.0289868126124024,0,0,0.0100001666741671,0.0167339815117806,0.0223625435843667,0.0228054852686513,0.0337703044638153,0,0.0194948234947316,0.0148329408825957,0,0,0,0,0,0,0.0204953363762286,0.0232399919966277,0.0232399919966277,0,0,0,0.0173213742180269,0.0260797658972776,0.0325633957875081,0.0363398019976787
"Otu00649",0.845450045901366,9.14218200438767e-06,0.000136060443406085,0.878803168024544,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group","Clostridiales_vadinBB60_group_ge",0,0,0,0,0.0154925531290998,0.0134168103898401,0.0214492552468059,0,0,0.0134168103898401,0.0219106553910847,0.0384802639050308,0.0387395224619405,0.0374253099064661,0,0,0.0219106553910847,0.0293299615832089,0.0219106553910847,0.0161252143073659,0,0,0,0.0154925531290998,0.0141426070706832,0.0161252143073659,0,0,0,0,0.00894439117125142,0.010954670250958,0.0100001666741671
"Otu00652",0.630392952022258,2.7290942906503e-07,2.59490971431593e-05,0.798959565566672,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.0100001666741671,0.0178894980130789,0.0189748045654315,0,0,0.010954670250958,0.0141426070706832,0.0240855178070319,0.0286395571091107,0.0240855178070319,0,0,0.0118324356673172,0.0126494479745792,0.00774604415417324,0.0141426070706832,0,0,0,0.0209777155210342,0.0300045018234769,0.0303361545329774,0,0,0,0.0044721508622536,0.0148329408825957,0.0154925531290998,0.0279321120649178
"Otu00663",0.189131962684232,0.00529833009253223,0.0174592591620586,0.410279994286799,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0296691465086627,0.0219106553910847,0.0289868126124024,0,0,0,0,0.0167339815117806,0.0194948234947316,0.0161252143073659,0,0,0,0,0,0,0,0,0,0.0494164660809598,0.040754378260628,0.0422025726360924,0,0,0,0,0,0,0
"Otu00666",0.710800008545422,2.94058974930124e-09,1.01744405325823e-06,0.835099500701922,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_5",0,0,0,0,0.0126494479745792,0.0194948234947316,0.0289868126124024,0,0,0.0044721508622536,0.0118324356673172,0.0223625435843667,0.0126494479745792,0.0219106553910847,0,0,0.0126494479745792,0.0184401339561902,0.0300045018234769,0.0232399919966277,0,0,0,0.0194948234947316,0.0264606007932277,0.0272062971645802,0,0,0,0.0118324356673172,0.0264606007932277,0.0189748045654315,0.0282880438419201
"Otu00667",0.225729888259329,4.10372269537887e-06,0.000101420575185792,0.456740007822969,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0,0,0,0,0.0200013335733905,0.0167339815117806,0.0319428707035388,0,0,0.0100001666741671,0.0194948234947316,0.0328692717306667,0.0382192502166353,0.0424391451139306,0,0,0,0,0,0,0,0,0,0.0223625435843667,0.0279321120649178,0.024902372893354,0,0,0,0,0.0282880438419201,0.0264606007932277,0.032254623442895
"Otu00672",0.833968080560057,0.00842244921695611,0.0246891212129758,0.876836309221237,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0.0236665283589545,0.0422025726360924,0.0340653608675008,0.0397596885709306,0.0240855178070319,0.0209777155210342,0.0154925531290998,0,0,0,0,0,0,0,0,0.0232399919966277,0,0,0,0,0,0.0194948234947316,0.0223625435843667,0,0,0,0,0,0.0260797658972776,0.0363398019976787,0,0.0134168103898401,0
"Otu00673",0.285730324115336,0.000895314451570011,0.00402310130186005,0.531519850236055,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia",0.0223625435843667,0.0352209152714569,0.0264606007932277,0.0319428707035388,0.010954670250958,0.0200013335733905,0,0.0253009205357413,0.0419646697072182,0.0194948234947316,0,0,0.00894439117125142,0,0,0.0219106553910847,0,0,0.0173213742180269,0,0.0184401339561902,0.0209777155210342,0.0141426070706832,0,0,0,0,0.0279321120649178,0.0363398019976787,0.0256932919481349,0,0,0.0148329408825957
"Otu00675",0.125433620650136,3.78680246875571e-05,0.000297780375952153,0.325347810719587,"Bacteria","Lentisphaerae","Lentisphaeria","Victivallales","Victivallaceae","Victivallaceae_ge",0.0100001666741671,0,0,0,0.0279321120649178,0.0232399919966277,0.0244973475791731,0,0,0,0.00894439117125142,0.0148329408825957,0.010954670250958,0.0141426070706832,0,0,0,0,0,0,0,0,0,0.0228054852686513,0.0232399919966277,0.0289868126124024,0,0,0,0,0.0368865420026988,0.0286395571091107,0.0256932919481349
"Otu00685",0.31216549216987,1.08244712067159e-05,0.000142535276583215,0.555431835873712,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","GCA-900066225",0,0,0,0,0.0167339815117806,0.0141426070706832,0.0178894980130789,0,0,0,0.0200013335733905,0.0256932919481349,0.0264606007932277,0.0279321120649178,0,0,0.0286395571091107,0.0368865420026988,0.0173213742180269,0.0167339815117806,0,0,0,0,0.0134168103898401,0.0173213742180269,0,0,0,0.0126494479745792,0.0293299615832089,0.0289868126124024,0.0313100670833175
"Otu00686",0.454590648939004,0.014701221734631,0.0376786868161654,0.684028422451763,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified",0,0,0,0,0.0126494479745792,0,0,0,0,0,0,0,0,0,0,0,0,0.010954670250958,0,0,0,0,0,0.0387395224619405,0.0309888263311719,0.0313100670833175,0,0,0,0.0154925531290998,0.0282880438419201,0.0306642247754937,0.0214492552468059
"Otu00692",0.236796421264632,0.0197542456929259,0.0483036679134443,0.472228021657421,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0,0,0,0,0,0.0100001666741671,0,0,0,0,0.0126494479745792,0.024902372893354,0.0204953363762286,0.0240855178070319,0.0173213742180269,0,0.0337703044638153,0.0275715906579882,0.0228054852686513,0.0282880438419201,0,0,0,0.0340653608675008,0.0384802639050308,0.0343578873863,0,0,0,0,0,0,0
"Otu00693",0.223712937685752,2.43116003247003e-05,0.000215687531085803,0.456032224492566,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0,0,0,0,0.0244973475791731,0.0178894980130789,0.0282880438419201,0.0134168103898401,0,0,0,0.0184401339561902,0.0236665283589545,0.0232399919966277,0,0,0,0.0134168103898401,0,0.0194948234947316,0,0,0,0.0379564451883143,0.0397596885709306,0.0419646697072182,0,0,0,0,0,0,0.0204953363762286
"Otu00696",0.151041805541965,0.00121188459308463,0.00530774771148458,0.362919893871667,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0260797658972776,0.0272062971645802,0,0,0,0,0.0141426070706832,0.0173213742180269,0.0240855178070319,0.0184401339561902,0,0,0,0,0,0,0,0,0,0.0148329408825957,0.0194948234947316,0.0178894980130789,0,0,0,0,0,0.0189748045654315,0.0184401339561902
"Otu00697",0.287091758230023,0.00291146644215764,0.0103852308142943,0.532620634571518,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella",0,0,0,0,0,0,0,0,0,0.00632459748479786,0.00894439117125142,0,0.0286395571091107,0.0309888263311719,0,0,0,0.0328692717306667,0.0244973475791731,0.0366141907114439,0,0,0,0.0293299615832089,0.0384802639050308,0.0382192502166353,0,0,0,0,0,0,0.0204953363762286
"Otu00708",0.262250918264245,7.27651690722218e-05,0.000493661735274289,0.506862006228344,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0214492552468059,0.0209777155210342,0,0,0,0.00632459748479786,0.0148329408825957,0.0275715906579882,0.024902372893354,0.0256932919481349,0,0,0,0,0,0,0,0,0,0.0141426070706832,0.0204953363762286,0.0161252143073659,0,0,0,0,0.0244973475791731,0.0167339815117806,0.0200013335733905
"Otu00722",0.115812483008289,0.000326192232342299,0.00182036310307154,0.310628830394325,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0244973475791731,0.0178894980130789,0.0228054852686513,0,0,0.00774604415417324,0.0200013335733905,0.032254623442895,0.0334726512735141,0.0296691465086627,0,0,0,0.0100001666741671,0,0,0,0,0,0,0,0,0,0,0,0.0161252143073659,0.024902372893354,0.0232399919966277,0.0236665283589545
"Otu00723",0.234488970529847,0.0125040181568955,0.0334084191682303,0.470337297410592,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0,0,0,0,0,0,0.0173213742180269,0,0.0204953363762286,0,0.0209777155210342,0,0.0374253099064661,0.0397596885709306,0.024902372893354,0.0204953363762286,0,0,0,0.0260797658972776,0.0244973475791731,0.0194948234947316,0,0,0,0.0148329408825957,0.0228054852686513,0.0268360367115923,0.0178894980130789
"Otu00724",0.129438209430664,0.00039846377039647,0.00212105330087967,0.329306032816249,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_5",0,0,0,0,0.0173213742180269,0.0232399919966277,0.0296691465086627,0,0,0,0.0100001666741671,0.0275715906579882,0.0214492552468059,0.0236665283589545,0,0,0.0154925531290998,0,0,0,0,0,0,0.00894439117125142,0.0134168103898401,0.0161252143073659,0,0,0,0,0.0313100670833175,0.0268360367115923,0.0458418111403331
"Otu00729",0.0448086101076488,6.2642714181582e-06,0.000114075679509618,0.211644980234736,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_unclassified",0,0,0,0,0.0275715906579882,0.0275715906579882,0.0232399919966277,0,0,0.00632459748479786,0.0118324356673172,0.0184401339561902,0.0178894980130789,0.0161252143073659,0,0,0,0,0,0,0,0,0,0.0184401339561902,0.0178894980130789,0.0134168103898401,0,0,0,0.0100001666741671,0.0200013335733905,0.0209777155210342,0.0204953363762286
"Otu00731",0.293167896398441,0.0020073881446892,0.00771729220069403,0.539269591202109,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0,0,0,0,0.0154925531290998,0.0148329408825957,0,0,0,0.0100001666741671,0.0141426070706832,0.0194948234947316,0.0244973475791731,0.0204953363762286,0,0,0.0240855178070319,0.0240855178070319,0,0,0,0,0.00774604415417324,0.0328692717306667,0.0376918113497806,0.0360633293559791,0,0,0,0,0.0184401339561902,0.0178894980130789,0.0161252143073659
"Otu00732",0.129285444081688,0.00941056998933792,0.0268417667976467,0.329306032816249,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",0,0,0,0,0.0319428707035388,0.0228054852686513,0.0422025726360924,0,0,0.0100001666741671,0.0141426070706832,0.0357847244850008,0.0272062971645802,0.0334726512735141,0.0126494479745792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184401339561902,0.0214492552468059,0.0194948234947316
"Otu00736",0.0486794154033414,5.31793995986697e-06,0.00010995037596192,0.211862612950391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.0204953363762286,0.0184401339561902,0.0264606007932277,0,0,0.0044721508622536,0.00894439117125142,0.0223625435843667,0.0244973475791731,0.0282880438419201,0,0,0,0,0,0,0,0,0,0.0264606007932277,0.0340653608675008,0.0293299615832089,0,0,0,0.0126494479745792,0.0161252143073659,0.0178894980130789,0.0232399919966277
"Otu00744",0.295917339629216,5.71996175524437e-06,0.00010995037596192,0.539269591202109,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0148329408825957,0.0100001666741671,0.0204953363762286,0,0,0.00632459748479786,0.0154925531290998,0.0173213742180269,0.0219106553910847,0.0236665283589545,0,0,0,0,0.00632459748479786,0.00774604415417324,0,0,0,0.0100001666741671,0.010954670250958,0.0141426070706832,0,0,0,0.0154925531290998,0.0293299615832089,0.0316280494375717,0.0334726512735141
"Otu00749",0.0960764802891797,2.9543552664899e-05,0.000246314921013375,0.281134099429713,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_5",0,0,0,0,0.0148329408825957,0.0240855178070319,0.0232399919966277,0,0,0,0.0126494479745792,0.0232399919966277,0.0204953363762286,0.0319428707035388,0,0,0,0,0,0,0,0,0,0,0.0178894980130789,0.024902372893354,0,0,0,0.0194948234947316,0.0256932919481349,0.0256932919481349,0.0355039371888628
"Otu00761",0.320385449928343,0.000242480546809672,0.00142118736950636,0.567024888364228,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Pygmaiobacter",0,0,0,0,0.0141426070706832,0.0100001666741671,0.0154925531290998,0,0,0,0.0141426070706832,0.0264606007932277,0.0244973475791731,0.024902372893354,0,0,0.0134168103898401,0.0126494479745792,0,0,0.00632459748479786,0,0,0.0253009205357413,0.0282880438419201,0.0337703044638153,0,0,0,0.00632459748479786,0.0134168103898401,0.00774604415417324,0.0178894980130789
"Otu00766",0.397312192070306,0.000248502415766286,0.00142118736950636,0.639395434680585,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0228054852686513,0,0,0,0,0,0,0.0275715906579882,0.0161252143073659,0.024902372893354,0,0,0,0,0,0,0,0,0,0.0282880438419201,0.0178894980130789,0.0256932919481349,0,0,0,0.0141426070706832,0.0309888263311719,0.0325633957875081,0.0268360367115923
"Otu00767",0.400524112420686,1.56012333144556e-05,0.000166217245372241,0.641580291192396,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0272062971645802,0.0214492552468059,0.0256932919481349,0.0167339815117806,0,0.00894439117125142,0.0100001666741671,0.0306642247754937,0.0256932919481349,0.0289868126124024,0,0,0,0,0,0,0,0,0,0.0209777155210342,0.0232399919966277,0.0232399919966277,0,0,0,0,0.00774604415417324,0.010954670250958,0.0118324356673172
"Otu00768",0.217339530882035,5.58832468494326e-06,0.00010995037596192,0.453008901717977,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0184401339561902,0.0189748045654315,0.0200013335733905,0,0,0.00894439117125142,0.0118324356673172,0.0223625435843667,0.0264606007932277,0.0232399919966277,0,0,0,0,0,0,0,0,0,0.0173213742180269,0.0260797658972776,0.0253009205357413,0,0,0,0,0.0148329408825957,0.0141426070706832,0.0126494479745792
"Otu00770",0.16366660897811,0.0146068217503414,0.0375759132016218,0.378751656932074,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.00774604415417324,0.00774604415417324,0,0,0,0,0.0044721508622536,0.00632459748479786,0,0.00774604415417324,0,0,0,0,0,0,0,0,0.00774604415417324,0.0355039371888628,0.0340653608675008,0.0458418111403331,0,0,0,0.00894439117125142,0.0200013335733905,0.0236665283589545,0.0256932919481349
"Otu00778",0.0875471246282887,1.64554638221719e-06,6.69834174408407e-05,0.268741914283849,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-013",0,0,0,0,0.0209777155210342,0.0167339815117806,0.0219106553910847,0,0,0,0.00894439117125142,0.0173213742180269,0.0194948234947316,0.0194948234947316,0,0,0,0,0.0126494479745792,0,0,0,0,0.0134168103898401,0.0189748045654315,0.0313100670833175,0,0,0,0.00774604415417324,0.0264606007932277,0.0219106553910847,0.0313100670833175
"Otu00781",0.0887332950119494,0.000740585339177982,0.00346273685615651,0.270349914445772,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_unclassified",0,0,0,0,0.0161252143073659,0.0100001666741671,0,0,0,0,0,0.0126494479745792,0,0.0167339815117806,0,0,0,0,0,0,0,0,0,0.0268360367115923,0.0228054852686513,0.0256932919481349,0,0,0,0,0.0219106553910847,0.0200013335733905,0.0118324356673172
"Otu00783",0.312402370167472,0.000893805840826323,0.00402310130186005,0.555431835873712,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified",0,0,0,0,0.0343578873863,0.0296691465086627,0.0325633957875081,0,0,0,0.00632459748479786,0.0100001666741671,0.00774604415417324,0.0100001666741671,0,0,0,0,0,0,0,0,0,0.0240855178070319,0.0264606007932277,0.0223625435843667,0,0.00894439117125142,0,0,0.0154925531290998,0.0189748045654315,0.00894439117125142
"Otu00787",0.595557225484903,0.00287146455932572,0.0102956138603803,0.788003059341401,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",0.00774604415417324,0,0,0,0.0219106553910847,0.0256932919481349,0.0268360367115923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194948234947316,0.0209777155210342,0.0253009205357413,0,0,0,0.0167339815117806,0.0360633293559791,0.0343578873863,0.0303361545329774
"Otu00790",0.331786805816296,0.00717446423290846,0.0219678285361622,0.577329218424133,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","GCA-900066225",0,0,0,0,0.0184401339561902,0.0126494479745792,0,0,0,0.0148329408825957,0.0209777155210342,0.0337703044638153,0.0300045018234769,0.0366141907114439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118324356673172,0.0260797658972776,0.0214492552468059,0.0303361545329774
"Otu00794",0.0756115567458347,2.76470194594007e-05,0.000239386230447247,0.2446194865192,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.0232399919966277,0.0260797658972776,0.0374253099064661,0,0,0,0.0044721508622536,0.0173213742180269,0.0141426070706832,0.0189748045654315,0,0,0,0,0,0,0,0,0,0.00774604415417324,0.0161252143073659,0.0154925531290998,0,0,0,0,0.0244973475791731,0.0200013335733905,0.0349356044230547
"Otu00797",0.0509817843566332,1.26635006669022e-05,0.000151088663129247,0.212986202591746,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","uncultured",0,0,0,0,0.0173213742180269,0.0223625435843667,0.0219106553910847,0,0,0.00774604415417324,0.00894439117125142,0.0141426070706832,0.0148329408825957,0.0189748045654315,0,0,0,0,0,0,0,0,0,0.0232399919966277,0.024902372893354,0.0264606007932277,0,0,0,0.0148329408825957,0.0232399919966277,0.0204953363762286,0.0232399919966277
"Otu00800",0.0930094749909484,0.00222680322033566,0.00828466574447461,0.279837203016245,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0228054852686513,0.0232399919966277,0.0260797658972776,0,0,0.00774604415417324,0.0134168103898401,0.0167339815117806,0.0223625435843667,0.0219106553910847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200013335733905,0.0379564451883143,0.0366141907114439,0.0313100670833175
"Otu00803",0.377421604705833,0.0143563676961368,0.0370694270362934,0.618848422504936,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0154925531290998,0,0,0,0,0,0.0189748045654315,0.0253009205357413,0.0256932919481349,0.0264606007932277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118324356673172,0.0209777155210342,0.0200013335733905,0.0184401339561902
"Otu00806",0.106743972994321,9.53610170898101e-06,0.000136060443406085,0.295915579668605,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified",0,0,0,0,0.0194948234947316,0.0200013335733905,0.0214492552468059,0,0,0,0.0134168103898401,0.0184401339561902,0.0209777155210342,0.0189748045654315,0,0,0,0,0,0,0,0,0,0.0167339815117806,0.0189748045654315,0.0214492552468059,0,0,0,0.010954670250958,0.0275715906579882,0.0244973475791731,0.0379564451883143
